 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C20, C21, C22, C23
Time(s)/Cell Status, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided
3.49727, -0.02012604, -0.04161891, -0.01306667, -0.006620619, -0.005109215, -0.002981979, -0.03431509, -0.01882645, -0.01603362, 0.01201949, -0.02256496, -0.03110289, -0.02452997, -0.009922869, -0.002662363, -0.009931106, -0.008621134, -0.02193002, -0.01959754, 0.002304689, -0.01176629, -0.007726119, -0.01697005, -0.0002647027
3.547231, -0.01397548, -0.03895712, -0.01630983, -0.009938965, 0.002767684, 0.0005934472, -0.03249994, -0.02357408, -0.01547496, 0.01401802, -0.02432889, -0.03614442, -0.02650479, -0.01023303, -0.009462366, -0.007275061, -0.008956791, -0.03239993, -0.01860269, -0.004417619, -0.01085804, -0.008287508, -0.01285638, -0.002478086
3.597192, -0.01911221, -0.03619772, -0.01025904, -0.01282444, -0.0001593557, 0.001643732, -0.03066928, -0.02248607, -0.01740711, 0.01089606, -0.01743123, -0.03179023, -0.01982324, -0.01311036, -0.004232043, -0.006524798, -0.0111322, -0.02707305, -0.02555092, -0.0004697187, -0.00866434, -0.01164405, -0.009074263, -0.004338923
3.647153, -0.01969783, -0.04002013, -0.01682486, -0.008949607, -6.918391e-05, -0.001621859, -0.02701317, -0.02192711, -0.01300952, 0.009048706, -0.01390136, -0.02802918, -0.01979241, -0.01527694, -0.005705473, -0.008532213, -0.009551231, -0.02266326, -0.02064022, 0.001071789, -0.01514369, -0.01102718, -0.01360692, -0.002748957
3.697114, -0.0119081, -0.04166257, -0.00838914, -0.006663611, -7.79915e-05, -0.00506118, -0.02759314, -0.02178706, -0.01420224, 0.008555998, -0.01821198, -0.03087815, -0.02135466, -0.01492267, -0.003877366, -0.005277853, -0.01219975, -0.02968521, -0.01890071, 0.00190888, -0.01156985, -0.003847593, -0.01347745, -0.001569191
3.747075, -0.01688492, -0.03939623, -0.01804347, -0.0172072, -0.003442652, -0.003312005, -0.02583258, -0.02186438, -0.0139325, 0.005430376, -0.02036005, -0.03776197, -0.016277, -0.01712855, -0.00689723, -0.009035421, -0.008347847, -0.03332043, -0.02115382, -0.003468072, -0.01814288, -0.0008196871, -0.01380785, -0.008812692
3.797036, -0.01798111, -0.03931063, -0.01849682, -0.008566157, 0.0002021135, -0.007373747, -0.03463268, -0.02141837, -0.01860446, 0.001472271, -0.01813971, -0.03706145, -0.03077811, -0.01447205, -0.008731953, -0.0103526, -0.006824252, -0.02876001, -0.01832387, 0.00200815, -0.0106459, -0.01154781, -0.01407506, -0.003736243
3.846997, -0.01345207, -0.03903285, -0.01825944, -0.01259808, -0.0008746937, -0.007842098, -0.03492424, -0.02283888, -0.02104949, -0.003622349, -0.02146279, -0.02971163, -0.0224503, -0.01723804, -0.007294537, -0.008744493, -0.01404774, -0.03591031, -0.02168172, -0.0006293847, -0.0109644, -0.005036295, -0.01464411, -0.002541536
3.896958, -0.01322273, -0.03975013, -0.01230966, -0.007397232, -0.003576448, -0.00830318, -0.03851045, -0.02493712, -0.01828318, -0.005163018, -0.02401591, -0.03700515, -0.02796629, -0.01385904, -0.007588978, -0.008654426, -0.0105226, -0.02982098, -0.01805996, 0.003532572, -0.01725968, -0.008787202, -0.01497788, -0.006608293
3.946919, -0.01061715, -0.0400248, -0.02354969, -0.009134343, 0.003765998, -0.007118085, -0.03511893, -0.02464095, -0.01320692, -0.002015879, -0.02469631, -0.02674818, -0.02117836, -0.01330971, -0.004413607, -0.008460482, -0.0121173, -0.02454011, -0.01777739, 0.001180755, -0.0198107, -0.004808154, -0.01134607, -0.007085502
3.99688, -0.007802575, -0.03774862, -0.01673417, -0.01022077, 0.001191108, -0.008479839, -0.02656763, -0.02132253, -0.01318339, -0.0003626887, -0.02323905, -0.03513784, -0.02539038, -0.01381847, -0.002159559, -0.007851676, -0.01143411, -0.02135178, -0.01869675, 0.003643268, -0.02205592, -0.01612132, -0.009209988, -0.0008017825
4.046841, -0.01212604, -0.03722234, -0.01934764, -0.01256653, 0.001550559, -0.006561375, -0.02723351, -0.02349097, -0.01858925, 0.002960022, -0.008505533, -0.02507532, -0.01984561, -0.01291222, -0.006103178, -0.006997049, -0.005180527, -0.02447804, -0.01743183, -0.003155174, -0.01606091, -0.006239935, -0.01419182, -0.0001407648
4.096802, -0.01088749, -0.03397088, -0.01618654, -0.009165453, 0.004335949, -0.01106374, -0.03256574, -0.02251884, -0.01923992, -0.0004090121, -0.002590404, -0.03183286, -0.02192538, -0.01009681, -0.003343767, -0.009101209, -0.006576037, -0.01779093, -0.01980137, -0.003445478, -0.01736532, -0.008174703, -0.01237348, -0.003679558
4.146763, -0.00985907, -0.02827739, -0.02021948, -0.01282101, 0.003254771, -0.006582287, -0.03523972, -0.02135121, -0.01816327, -0.005560759, 0.003395105, -0.02657521, -0.02374443, -0.01759261, 0.004281156, -0.01293, -0.0009637582, -0.01557149, -0.02074737, -0.001629883, -0.02014097, -0.008762695, -0.01279963, -0.003883362
4.196724, -0.009243729, -0.02691161, -0.0177179, -0.007077721, 0.0009443148, -0.007252913, -0.03048399, -0.01893259, -0.01810586, -0.002843309, 0.006830315, -0.01924353, -0.01759186, -0.01555227, -0.004347118, -0.01125841, 0.002707605, -0.01560776, -0.01831923, 0.001059154, -0.01394955, -0.01321412, -0.01424952, 0.0001511592
4.246685, -0.01066704, -0.03356055, -0.01641521, -0.01695538, 0.00019322, -0.01211379, -0.02896753, -0.02034688, -0.01619155, -0.003244472, 0.005338304, -0.02940268, -0.01094955, -0.01426611, -0.005111665, -0.009640589, -0.004420289, -0.02099171, -0.01702135, -0.001099059, -0.017018, -0.01093226, -0.01292793, -0.00804114
4.296646, -0.007819814, -0.03118484, -0.02273271, -0.01249301, 0.002464302, -0.01091222, -0.03648801, -0.02382319, -0.02005716, -0.004707329, 0.006302515, -0.03084277, -0.02008716, -0.01497205, -0.003030258, -0.008543263, -0.004126583, -0.01677687, -0.02285619, -0.002734242, -0.01195979, -0.002409913, -0.01147357, -0.001769768
4.346607, -0.00996623, -0.03990402, -0.01205739, -0.007668106, 0.001651508, -0.01370452, -0.03595389, -0.01871714, -0.01729585, -0.003155997, 0.01410221, -0.02650265, -0.01699747, -0.01585339, -0.001568003, -0.01450473, 0.004260601, -0.01866394, -0.0236215, -0.001998041, -0.01390136, -0.008249745, -0.009145428, -0.00237312
4.396568, -0.01056782, -0.0310179, -0.01712082, -0.01248605, 0.0008082947, -0.01311657, -0.03795624, -0.02587182, -0.01857774, -0.004870655, 0.01028017, -0.02595193, -0.02456665, -0.01268798, -0.00717217, -0.01558386, -0.001496389, -0.01634872, -0.02482164, -0.005047852, -0.008795451, 0.0008547887, -0.007799857, -0.005709371
4.446529, -0.01075706, -0.03527945, -0.002522968, -0.01047372, 0.002234946, -0.01502474, -0.02775215, -0.02544473, -0.01625179, -0.005933844, 0.01376378, -0.03079077, -0.02112995, -0.01415404, -0.004641593, -0.01430616, 0.0008132537, -0.02128343, -0.01859586, 0.0004925367, 0.0008686369, -0.009439278, -0.01197014, -0.005575829
4.49649, -0.007789741, -0.03746966, 0.001053696, -0.009354101, -0.002313356, -0.01274757, -0.02952102, -0.01775363, -0.01748127, -0.006946269, 0.02462714, -0.02813973, -0.02092234, -0.01416704, -0.004679156, -0.01107435, 0.009386891, -0.02038964, -0.0220123, -0.00153411, 0.01431365, -0.004747182, -0.009526495, -0.0009395184
4.546451, -0.009650603, -0.03469703, 0.004067534, -0.005152513, 0.004171455, -0.0130151, -0.02702499, -0.02358999, -0.02094677, -0.008789833, 0.02147515, -0.02864729, -0.02184782, -0.01693959, -0.00794019, -0.01240641, 0.01986649, -0.02589184, -0.0278541, -0.001919331, 0.01497485, -0.007154081, -0.01000926, -0.0003316664
4.596412, -0.01553833, -0.03624878, 0.00628964, -0.006103406, -0.001490297, -0.01598315, -0.02425086, -0.02480698, -0.01953094, -0.007495044, 0.01960529, -0.0197296, -0.02349141, -0.01624978, -0.002694769, -0.01086801, 0.01084939, -0.02082484, -0.02470101, 1.305368e-05, 0.02477715, -0.01177175, -0.01146302, 0.0004707676
4.646373, -0.01602297, -0.03252599, 0.005041935, -0.01012925, -0.003284135, -0.01859027, -0.03308982, -0.02205527, -0.02449973, -0.008250425, 0.02113955, -0.03021732, -0.01757875, -0.009109284, -0.007233756, -0.01356796, 0.01211527, -0.0211388, -0.01755634, -0.003532523, 0.01164743, -0.004129914, -0.01199403, -4.783468e-05
4.696334, -0.02120262, -0.03629795, 0.01532838, -0.007268052, -0.00221455, -0.01818501, -0.0316861, -0.02305397, -0.01703234, -0.01784881, 0.02384578, -0.03168211, -0.01443647, -0.01618606, -0.002008527, -0.01168149, 0.01466157, -0.02259852, -0.02181924, -0.002242659, 0.02421134, -0.009545159, -0.01340348, -0.009171426
4.746295, -0.01468505, -0.03295342, 0.01346404, -0.004754115, -0.002652618, -0.0213149, -0.0274927, -0.01965546, -0.02136808, -0.01547326, 0.02354202, -0.02925377, -0.009611694, -0.01265657, -0.005586414, -0.009201211, 0.0133231, -0.02195588, -0.02076799, 0.001110175, 0.02168458, -0.01676759, -0.008733243, -0.002262646
4.796256, -0.02190388, -0.0342385, 0.02177074, -0.004279701, -0.0002999827, -0.01736834, -0.0169063, -0.01941303, -0.01758036, -0.01406172, 0.02775458, -0.01711792, -0.01489345, -0.01253413, -0.0049781, -0.004630531, 0.01238547, -0.02420151, -0.0231493, -0.0120272, 0.02484269, -0.009824576, -0.009079234, 0.0004731928
4.846217, -0.007277888, -0.03099828, 0.02307569, -0.003730939, 0.006440702, -0.01410086, -0.0232411, -0.02722236, -0.02119951, -0.01301193, 0.02907654, -0.01629781, -0.01864926, -0.008548681, -0.003532346, -0.001107475, 0.02389421, -0.0227619, -0.02440215, -0.01069803, 0.02632673, -0.01522434, -0.007559353, 0.00291965
4.896178, -0.01561749, -0.0289481, 0.02634438, -0.007290548, 0.005172646, -0.01941211, -0.01843585, -0.01853809, -0.01580334, -0.009902693, 0.01952019, -0.02004388, -0.01402981, -0.01604389, -0.003828282, -0.000919473, 0.01893655, -0.02338302, -0.01925563, 0.0001695466, 0.0336128, -0.009649233, -0.004447881, 0.002000662
4.946139, -0.01309175, -0.02908481, 0.02238996, -0.004997749, 0.006232132, -0.01761801, -0.0171466, -0.0224672, -0.01820141, -0.01238066, 0.02273088, -0.01413286, -0.0160205, -0.01240889, -0.002435115, 0.0003810973, 0.0252801, -0.02384259, -0.019092, -0.00435682, 0.0354039, -0.01248109, -0.006264988, 0.0008243165
4.9961, -0.01116441, -0.0284613, 0.02138001, -0.01211849, 0.001949542, -0.01591636, -0.02258418, -0.02441837, -0.01529919, -0.008339459, 0.02038427, -0.01828852, -0.02262499, -0.01061567, -0.002399139, -0.003725749, 0.01675227, -0.02351934, -0.02199269, -2.898986e-05, 0.03436709, -0.006299793, -0.004544288, 0.005469614
5.046061, -0.01073602, -0.03036203, 0.02168959, -0.005218906, 0.007760989, -0.0206723, -0.02427911, -0.02578512, -0.01932904, -0.01076791, 0.02538532, -0.01705994, -0.02447947, -0.01005564, -0.005402688, 0.002530289, 0.01168567, -0.02623506, -0.02286606, -0.007484058, 0.03234591, -0.01223351, -0.007988199, 0.006769574
5.096022, -0.0160389, -0.03606113, 0.02112982, -0.006502302, 0.0001374097, -0.01804509, -0.01688957, -0.02477741, -0.01929037, -0.01110713, 0.01771339, -0.01790995, -0.01566341, -0.01034613, -0.001530686, -0.0002216123, 0.01167483, -0.01787373, -0.02675245, -0.004076824, 0.0285942, -0.009823059, -0.0110321, 0.002241512
5.145983, -0.01381033, -0.03491783, 0.02700905, -0.01223269, 0.004780417, -0.02055761, -0.02274066, -0.02022348, -0.01992534, -0.01235842, 0.0164841, -0.01507802, -0.02386168, -0.009553254, 0.001515809, -6.247586e-05, 0.01876736, -0.02673487, -0.02816203, -0.00596859, 0.03320751, -0.01475549, -0.01018594, 0.003818149
5.195944, -0.01661098, -0.03789507, 0.02122793, -0.008793002, 0.006066858, -0.01985734, -0.01904139, -0.0217233, -0.02158573, -0.01633606, 0.01516238, -0.02450956, -0.02477321, -0.01199053, -0.004418345, -0.003050497, 0.01329763, -0.03189955, -0.01898604, -0.0007260915, 0.03168181, -0.01437882, -0.00493851, 0.006058228
5.245905, -0.01402228, -0.03476568, 0.01901401, -0.009640836, 0.00164817, -0.02112355, -0.01371806, -0.02047951, -0.02091274, -0.01337092, 0.0126746, -0.02645454, -0.01769354, -0.01109544, -0.002486677, -0.001763274, 0.01162202, -0.02858922, -0.015963, -0.003504004, 0.02959676, -0.006118776, -0.01066865, -0.003837948
5.295866, -0.01018397, -0.03420642, 0.01816953, -0.01057933, 0.004964027, -0.02240847, -0.02428982, -0.02038096, -0.02004412, -0.01204102, 0.01148389, -0.02398413, -0.01669592, -0.01394969, -0.004813953, -0.001135524, 0.014504, -0.0258314, -0.02381557, -0.00407132, 0.02585612, -0.005105034, -0.006041917, -0.002162689
5.345827, -0.013115, -0.03808399, 0.01756669, -0.0108721, 0.003839036, -0.02099242, -0.01868967, -0.01871151, -0.02221107, -0.01122243, 0.00861397, -0.0213289, -0.01867053, -0.009429565, -0.005415989, -0.005330049, 0.006312053, -0.03089186, -0.02160029, -0.006505056, 0.02178358, -0.01510378, -0.00275261, 0.003191057
5.395788, -0.01889257, -0.03746835, 0.01573852, -0.005232431, 0.00542212, -0.01790778, -0.0245651, -0.0156246, -0.03164929, -0.01207961, 0.01238059, -0.02208607, -0.02031846, -0.00869982, 0.004075808, -0.0002295292, 0.00636803, -0.02516052, -0.01940884, -0.001526154, 0.01727333, -0.009572381, -0.004179655, -0.0002404129
5.445749, -0.01528147, -0.03720267, 0.01231458, -0.01085423, 0.008424182, -0.01920539, -0.02167641, -0.01633762, -0.02618691, -0.01350521, 0.0083009, -0.02805796, -0.01243015, -0.001949107, -0.003372144, 0.007417697, 0.008537338, -0.02640507, -0.01247093, -0.003154408, 0.01095222, -0.006734858, 0.003978299, -0.005177534
5.49571, -0.01439255, -0.03657371, 0.006404796, -0.002456159, 0.006103716, -0.02584736, -0.03117206, -0.01676878, -0.02902719, -0.02079373, 0.006322409, -0.02443758, -0.01251797, -0.0001607009, 0.003018866, 0.0148864, 0.004482863, -0.0252173, -0.01122197, 0.00538402, 0.01462538, -0.01251035, 0.008038923, -0.004960724
5.545671, -0.01937493, -0.03125014, 0.01309226, -0.0007487652, 0.003505757, -0.02014467, -0.02315669, -0.01207062, -0.03352096, -0.02159499, 0.003654244, -0.02069202, -0.01277272, -0.001383333, 0.00146833, 0.01740076, 0.003935001, -0.0280319, -0.01070745, 0.001883748, 0.01610185, -0.009712399, 0.01000523, -0.00647109
5.595632, -0.01615153, -0.02933092, 0.01199565, -0.00671929, 0.007462983, -0.01913582, -0.03105048, -0.01296692, -0.03298238, -0.01822865, 0.002694409, -0.01705568, -0.01429342, -0.001860221, 0.002760886, 0.02207649, 0.00163387, -0.02566662, -0.008066642, -0.002452383, 0.01276305, -0.007544142, 0.01006404, -0.003698347
5.645593, -0.01485186, -0.02356672, 0.01636558, -0.008397825, 0.006531181, -0.01947624, -0.02034828, -0.01285102, -0.02789113, -0.014351, 0.003326914, 0.001823545, -0.01159115, 0.002772176, 0.008221935, 0.02067981, 0.0007676048, -0.0288977, -0.00961728, 0.009301856, 0.0180239, -0.01607469, 0.01149862, -0.00455255
5.695554, -0.00892752, -0.02081798, 0.01675374, -0.005126006, 0.008103803, -0.0192664, -0.02844444, -0.01326537, -0.03227984, -0.01392174, 0.003113668, 0.006266456, -0.01215864, -0.003818446, 0.004772492, 0.01859328, 0.01090517, -0.02247191, -0.01472168, 0.004481333, 0.01870373, -0.01398545, 0.002941701, -0.001609358
5.745515, -0.007928073, -0.01458519, 0.01234758, -0.00185636, 0.006168433, -0.019085, -0.02367534, -0.01578299, -0.02777369, -0.01579258, 0.005042916, 0.0142941, -0.0089568, -0.001923506, 0.001379985, 0.02261085, 0.0001880478, -0.02133847, -0.009803364, 0.003642593, 0.01914857, -0.01216717, 0.01008057, 0.003095982
5.795476, -0.008574734, -0.0089078, 0.01416727, -0.0045696, 0.01056284, -0.0207747, -0.02637418, -0.01047877, -0.02529791, -0.01729708, 0.009775151, 0.01113242, -0.009024114, -0.004290429, 0.002094951, 0.02006525, 0.005353005, -0.01994227, -0.01310595, 0.002444976, 0.01841547, -0.01139273, 0.01631703, -0.0001268424
5.845437, -0.002087705, -0.01165051, 0.01408558, -0.006174371, 0.008955413, -0.0202298, -0.02401024, -0.01571723, -0.02789278, -0.01925474, 0.004307721, 0.02341492, -0.01025764, 0.001437288, -0.002001633, 0.01549487, -0.0007085453, -0.02356163, -0.01035788, 0.005459474, 0.009560184, -0.007005582, 0.006367647, 0.001131229
5.895398, -0.003727981, -0.01062144, 0.00558494, -0.009686507, 0.009076258, -0.0227143, -0.02663977, -0.009329622, -0.02935877, -0.01641678, 0.005904534, 0.03015379, -0.01773434, -0.004786216, 0.0001258485, 0.01213027, 0.006250921, -0.02806462, -0.006727208, 0.003057791, 0.01382264, -0.007953469, 0.01016835, 0.008728644
5.945359, -0.007801625, -0.005499301, 0.01302168, -0.006480937, 0.006950733, -0.0194513, -0.02670441, -0.01787923, -0.03007797, -0.01666454, 0.004597055, 0.02445253, -0.005946154, -0.005590313, 0.0005340595, 0.01599739, 0.002481539, -0.02192403, -0.01809392, 0.005477921, 0.02140298, -0.007536405, 0.008680532, 0.004712246
5.99532, -0.01027446, -0.009393491, 0.009681145, -0.007251568, 0.004411966, -0.01321808, -0.02732802, -0.01461232, -0.03239439, -0.01624027, 0.003465397, 0.02522359, -0.006926293, -0.00301226, 0.004006017, 0.01277877, 0.005300076, -0.02569782, -0.01205027, 0.006823104, 0.01386804, -0.01302558, 0.001928386, 0.0009399434
6.045281, -0.009001447, -0.008178569, 0.00738673, -0.005586109, 0.003884993, -0.02038028, -0.02790024, -0.01384638, -0.03139511, -0.01548095, 0.002612048, 0.02485451, -0.01548608, -0.001022964, 0.0001114225, 0.01087546, 0.0006578936, -0.02648413, -0.01674345, 0.005492745, 0.01167951, -0.009917294, 0.007817196, 0.003465337
6.095242, -0.001739875, -0.01142184, 0.006066548, -0.0006841553, 0.002633788, -0.01764449, -0.02798901, -0.0126457, -0.03175275, -0.01555036, -0.000907875, 0.01653289, -0.02144289, -0.002899471, -0.0005941712, 0.0105747, -2.844175e-05, -0.02568911, -0.01705845, 0.001063436, 0.01271478, -0.008803126, 0.0015564, 0.009072069
6.145203, -0.005647286, -0.01297625, 0.005762576, -0.007635715, 0.008963909, -0.02160125, -0.0262559, -0.01620479, -0.03458151, -0.01462906, 0.0003486708, 0.0190797, -0.00491589, -0.008675856, 0.001563459, 0.009793359, -0.003042764, -0.02752859, -0.0143906, 0.0027103, 0.008320406, -0.01606819, 0.004355272, 0.009271727
6.195164, -0.0101596, -0.01515432, 0.00396817, -0.00297057, 0.005529241, -0.02701689, -0.03178906, -0.01287041, -0.0282668, -0.01699162, -0.005230902, 0.02258354, -0.00889721, -0.005319741, -0.001132695, 0.009929823, -0.0001449451, -0.0233636, -0.008847976, -0.003634348, 0.01289169, -0.004568931, 0.006991487, 0.008066313
6.245125, -0.008216833, -0.01596901, 0.004665908, -0.007437074, 0.00318086, -0.01859193, -0.02828539, -0.02155231, -0.03510889, -0.01796135, -0.002157907, 0.02582269, -0.01107462, -0.005515248, -0.005028752, 0.007522798, -0.001462441, -0.03115005, -0.01982207, -0.003512009, 0.01346316, -0.01086355, 0.0007728934, 0.003019381
6.295086, -0.01088261, -0.01465352, 0.003085952, -0.007756543, -0.002302443, -0.01803675, -0.02952433, -0.01718224, -0.03395554, -0.02565592, -0.009818424, 0.0149205, -0.01377251, -0.009832607, -0.003360271, 0.00377929, -0.008249212, -0.03201418, -0.0105957, 0.002334306, 0.006188557, -0.00920687, -0.003253798, -0.002196211
6.345047, -0.007580223, -0.02238864, -0.002722566, -0.001650896, -0.0007550047, -0.02401988, -0.03666125, -0.01362115, -0.04191115, -0.02082857, -0.009678859, 0.01710875, -0.005322731, -0.008646437, -0.004543473, 0.006160169, -0.001471128, -0.02874985, -0.007629393, 0.006731071, -0.001318247, -0.01354001, -0.001242251, 0.00236647
6.395008, -0.01764562, -0.01799568, 0.002632278, -0.005536919, 0.003822206, -0.02593437, -0.03289653, -0.01960464, -0.03970846, -0.02323363, -0.01303982, 0.01327304, -0.009005263, -0.01207917, -0.001736978, 0.008297523, -0.01392326, -0.03152846, -0.01394756, 0.001231631, 0.005620798, -0.005724214, -0.003287311, -0.000969578
6.444969, -0.01562539, -0.01925901, 0.002212974, -0.006885261, 0.001650708, -0.02215226, -0.03045509, -0.01429504, -0.0419951, -0.02489579, -0.0099962, 0.0155219, -0.01482624, -0.005989335, -0.006139485, 0.002230982, -0.006895292, -0.03711653, -0.01181137, 0.000615765, 0.003076218, -0.007795329, 0.003403768, 0.003337994
6.49493, -0.01343902, -0.02021819, 0.00363961, -0.0104674, -0.0009701405, -0.0240611, -0.03078191, -0.01849493, -0.03502361, -0.02187429, -0.005049719, 0.007871209, -0.01696781, -0.005794771, -0.003881666, 0.005483699, -0.009523262, -0.03105584, -0.01768334, 0.0005509633, 0.0116282, -0.009280797, -0.003307284, 0.002406375
6.544891, -0.007109368, -0.02308245, 0.007895713, -0.01544167, 0.003728094, -0.02334553, -0.02595407, -0.01678631, -0.03289328, -0.0206169, -0.003486081, 0.005578851, -0.0132629, -0.007372078, -0.005003941, 0.005959291, -0.003834865, -0.03960125, -0.01845491, -0.003713151, 0.008492995, -0.0062701, -0.002303159, 0.006425004
6.594852, -0.01276771, -0.02337721, 0.002657595, -0.006916951, 0.0059385, -0.02237142, -0.03314668, -0.01840293, -0.03483955, -0.01872558, -0.007739193, 0.007540485, -0.01073628, -0.007023835, -0.008180534, 0.005510836, -0.009102173, -0.03551318, -0.01764714, -0.0001457579, 0.004580925, -0.01211119, -0.001864419, -0.001853515
6.644813, -0.01166419, -0.02296667, -0.0002288453, -0.006886641, -0.0004332528, -0.0185684, -0.03399166, -0.02496354, -0.03280878, -0.02086845, -0.005665679, 0.004124661, -0.01356151, -0.007237089, -0.002570087, 0.001113851, -0.004456131, -0.03877714, -0.02252525, 0.001184277, -0.001397754, -0.007502501, -0.001999354, 0.004617219
6.694774, -0.009629882, -0.02894123, 0.001527872, -0.01070495, 0.002935793, -0.02562131, -0.03181867, -0.02337617, -0.03539094, -0.01918761, -0.01720217, 0.007382268, -0.01183831, -0.009228455, -0.001373067, 0.007433891, -0.01197973, -0.03499055, -0.02054759, -0.0003234183, 0.006202169, -0.01091326, -0.000797478, -0.002270362
6.744735, -0.01679388, -0.02730711, -0.001660239, -0.0141397, -0.00330437, -0.02380515, -0.02764227, -0.02016439, -0.03201054, -0.01956971, -0.01627319, 0.006099255, -0.01432426, -0.01489372, -0.0001678904, 0.003345211, -0.007111315, -0.03956591, -0.02450167, -0.00474756, 0.007123336, -0.009202794, -0.004885455, 0.0006918204
6.794696, -0.01126651, -0.02093064, -0.0003118672, -0.007492479, -0.003361228, -0.02171069, -0.02130502, -0.01912148, -0.03513495, -0.02325027, -0.008222416, 0.01067152, -0.01706101, -0.01139553, -0.003922001, 6.922596e-05, -0.01017817, -0.03305035, -0.023456, -0.003386851, -0.002256644, -0.01219901, -0.005836443, -0.00259148
6.844657, -0.01501041, -0.02945481, 0.003785893, -0.01175943, 0.002904381, -0.03011011, -0.02209725, -0.02349667, -0.0264913, -0.02029104, -0.01239556, 0.004556887, -0.01831755, -0.005417919, -0.004680877, 0.002040558, -0.001959227, -0.03608255, -0.02022809, -0.004051771, 0.009232346, -0.01582718, -0.004152441, 0.0001034772
